Joint_L0_deg,Joint_L1_deg,Joint_L2_U_deg,Joint_L3_U_deg,Joint_L2_R_deg,Joint_L2_L_deg,Joint_L3_R_deg,Joint_L3_L_deg,Joint_L4_R_deg,Joint_L4_L_deg,Joint_L5_R_deg,Joint_L5_L_deg,Joint_L6_R_deg,Joint_L6_L_deg,Joint_L7_R_deg,Joint_L7_L_deg,Joint_L8_R_deg,Joint_L8_L_deg
6.717464566463605e-05,0.0,0.0,0.0,18.383127212524414,-18.38395118713379,62.821075439453125,-62.82069396972656,98.96966552734375,-98.97032165527344,71.8610610961914,-71.8592529296875,114.52660369873047,-114.52696990966797,-20.87117576599121,20.877975463867188,5.9869794845581055,5.986672878265381
8.040813554544002e-05,0.0,0.0,0.0,18.13395118713379,-18.13480567932129,63.32697296142578,-63.32661819458008,98.78321075439453,-98.78385162353516,72.7123031616211,-72.71054077148438,114.29840087890625,-114.29877471923828,-20.252721786499023,20.259517669677734,6.336261749267578,6.336002826690674
0.00010346002818550915,0.0,0.0,0.0,17.864768981933594,-17.86565399169922,63.90812683105469,-63.907772064208984,98.5525131225586,-98.55318450927734,73.65802764892578,-73.65624237060547,114.01783752441406,-114.01828002929688,-19.550052642822266,19.55687141418457,6.722992420196533,6.7227582931518555
0.0001246976462425664,0.0,0.0,0.0,17.583641052246094,-17.58454704284668,64.5593490600586,-64.5590591430664,98.27396392822266,-98.2746353149414,74.67813873291016,-74.6763916015625,113.6811294555664,-113.68162536621094,-18.772201538085938,18.77901268005371,7.138952255249023,7.138759613037109
0.00014999069389887154,0.0,0.0,0.0,17.29807472229004,-17.298986434936523,65.27558898925781,-65.27532196044922,97.94428253173828,-97.9449462890625,75.7530746459961,-75.75135803222656,113.28499603271484,-113.2855224609375,-17.928083419799805,17.934911727905273,7.576382160186768,7.576206207275391
0.0001604494173079729,0.0,0.0,0.0,17.01481056213379,-17.015710830688477,66.05182647705078,-66.05158996582031,97.56088256835938,-97.56153869628906,76.86385345458984,-76.86212158203125,112.82685089111328,-112.82743072509766,-17.02631378173828,17.033180236816406,8.0280122756958,8.027832984924316
0.00017453667533118278,0.0,0.0,0.0,16.739715576171875,-16.740642547607422,66.88301086425781,-66.88282012939453,97.1219253540039,-97.12259674072266,77.9925765991211,-77.9908676147461,112.30513763427734,-112.30574798583984,-16.07539939880371,16.082242965698242,8.48724365234375,8.487083435058594
0.0001847819657996297,0.0,0.0,0.0,16.477746963500977,-16.478710174560547,67.7641830444336,-67.7640151977539,96.62647247314453,-96.62715911865234,79.12248229980469,-79.12080383300781,111.7190933227539,-111.71977233886719,-15.083273887634277,15.090142250061035,8.948110580444336,8.947979927062988
0.0002155178226530552,0.0,0.0,0.0,16.233108520507812,-16.234071731567383,68.6903076171875,-68.690185546875,96.07452392578125,-96.07521057128906,80.23792266845703,-80.23627471923828,111.069091796875,-111.06981658935547,-14.057674407958984,14.064542770385742,9.40526294708252,9.405158996582031
0.00021381027181632817,0.0,0.0,0.0,16.008956909179688,-16.009899139404297,69.65641784667969,-69.65633392333984,95.46707916259766,-95.4677734375,81.32479095458984,-81.32312774658203,110.35662078857422,-110.35738372802734,-13.005870819091797,13.012777328491211,9.854068756103516,9.853919982910156
